Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925689	AT3G26790	Chr3	9856236	9856437	WRKY18: WRKY family	protein:WRKY18; gene id:AT4G31800; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY18_colamp_a	TF	DAP-seq
GSM1925729	AT3G26790	Chr3	9856236	9856437	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_colamp_a	TF	DAP-seq
GSM1925730	AT3G26790	Chr3	9856236	9856437	WRKY65: WRKY family	protein:WRKY65; gene id:AT1G29280; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY65_col_a	TF	DAP-seq
GSM1925694	AT3G26790	Chr3	9856260	9856461	WRKY24: WRKY family	protein:WRKY24; gene id:AT5G41570; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY24_colamp_a	TF	DAP-seq
GSM1925696	AT3G26790	Chr3	9856260	9856461	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_colamp_a	TF	DAP-seq
GSM1925697	AT3G26790	Chr3	9856261	9856462	WRKY25: WRKY family	protein:WRKY25; gene id:AT2G30250; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY25_col_a	TF	DAP-seq
GSM1925700	AT3G26790	Chr3	9856261	9856462	WRKY27: WRKY family	protein:WRKY27; gene id:AT5G52830; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY27_colamp_a	TF	DAP-seq
GSM1925725	AT3G26790	Chr3	9856261	9856462	WRKY55: WRKY family	protein:WRKY55; gene id:AT2G40740; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY55_col_a	TF	DAP-seq
GSM1925732	AT3G26790	Chr3	9856261	9856462	WRKY71: WRKY family	protein:WRKY71; gene id:AT1G29860; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY71_col_a	TF	DAP-seq
GSM1925733	AT3G26790	Chr3	9856261	9856462	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_colamp_a	TF	DAP-seq
GSM1925683	AT3G26790	Chr3	9856262	9856463	WRKY14: WRKY family	protein:WRKY14; gene id:AT1G30650; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY14_colamp_a	TF	DAP-seq
GSM1925704	AT3G26790	Chr3	9856262	9856463	WRKY29: WRKY family	protein:WRKY29; gene id:AT4G23550; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY29_colamp_a	TF	DAP-seq
GSM1925734	AT3G26790	Chr3	9856262	9856463	WRKY75: WRKY family	protein:WRKY75; gene id:AT5G13080; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY75_col_a	TF	DAP-seq
GSM1925686	AT3G26790	Chr3	9856266	9856467	WRKY15: WRKY family	protein:WRKY15; gene id:AT2G23320; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-WRKY_tnt-WRKY15_col_b	TF	DAP-seq
GSM1925711	AT3G26790	Chr3	9856277	9856478	WRKY33: WRKY family	protein:WRKY33; gene id:AT2G38470; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY33_col_a	TF	DAP-seq
GSM1925589	AT3G26790	Chr3	9856279	9856480	NAPa: NAC family	protein:NAP; gene id:AT1G69490; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3a; subset:motif	DAPSeq-NAC_tnt-NAP_col_v3a	TF	DAP-seq
GSM1925578	AT3G26790	Chr3	9856283	9856484	ATAF1: NAC family	protein:ATAF1; gene id:AT1G01720; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ATAF1_col_a	TF	DAP-seq
GSM1925315	AT3G26790	Chr3	9856287	9856488	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925314	AT3G26790	Chr3	9856288	9856489	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925718	AT3G26790	Chr3	9856295	9856496	WRKY45: WRKY family	protein:WRKY45; gene id:AT3G01970; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY45_col_a	TF	DAP-seq
GSM1925181	AT3G26790	Chr3	9856296	9856497	At1g64620: C2C2dof family	protein:At1g64620; gene id:AT1G64620; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At1g64620_colamp_a	TF	DAP-seq
GSM1925703	AT3G26790	Chr3	9856296	9856497	WRKY28: WRKY family	protein:WRKY28; gene id:AT4G18170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY28_col_a	TF	DAP-seq
GSM1925724	AT3G26790	Chr3	9856296	9856497	WRKY50: WRKY family	protein:WRKY50; gene id:AT5G26170; protein family:WRKY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-WRKY_tnt-WRKY50_col_a	TF	DAP-seq
GSM1925186	AT3G26790	Chr3	9856297	9856498	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925201	AT3G26790	Chr3	9856297	9856498	dof43: C2C2dof family	protein:DOF4.3; gene id:AT4G21040; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof43_colamp_a	TF	DAP-seq
GSM1925260	AT3G26790	Chr3	9856297	9856498	AT5G63260: C3H family	protein:AT5G63260; gene id:AT5G63260; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT5G63260_col_a	TF	DAP-seq
GSM1925192	AT3G26790	Chr3	9856298	9856499	DAG2: C2C2dof family	protein:DAG2; gene id:AT2G46590; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-DAG2_col_a	TF	DAP-seq
GSM1925183	AT3G26790	Chr3	9856299	9856500	At3g45610: C2C2dof family	protein:At3g45610; gene id:AT3G45610; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At3g45610_col_a	TF	DAP-seq
GSM1925258	AT3G26790	Chr3	9856299	9856500	AT3G12130: C3H family	protein:AT3G12130; gene id:AT3G12130; protein family:C3H; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C3H_tnt-AT3G12130_colamp_a	TF	DAP-seq
GSM1925204	AT3G26790	Chr3	9856301	9856502	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925179	AT3G26790	Chr3	9856302	9856503	Adof1: C2C2dof family	protein:ADOF1; gene id:AT1G51700; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-Adof1_col_a	TF	DAP-seq
GSM1925175	AT3G26790	Chr3	9856341	9856542	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925170	AT3G26790	Chr3	9856345	9856546	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_colamp_a	TF	DAP-seq
GSM2130922	AT3G26790	Chr3	9856352	9860187	DREB2A	EtOH mock treatment for 4 hours	AT5G05410_DREB2A_EtOH_ChIP_rep3	TF	ChIP-seq
GSM1618741	AT3G26790	Chr3	9856365	9857953	WRKY33	14 hour mock treated	WK33-HA mock 14h rep1	TF	ChIP-seq
GSM1925550	AT3G26790	Chr3	9856418	9856619	ANAC046: NAC family	protein:ANAC046; gene id:AT3G04060; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC046_colamp_a	TF	DAP-seq
GSM1925562	AT3G26790	Chr3	9856418	9856619	ANAC071: NAC family	protein:ANAC071; gene id:AT4G17980; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-NAC_tnt-ANAC071_col_a	TF	DAP-seq
GSM2287870	AT3G26790	Chr3	9856431	9858107	WRKY18	WRKY18-HA; 1 uM flg22 for 0 h	W18HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM2130919	AT3G26790	Chr3	9856468	9860303	DREB2A	10 uM abscisic acid for 4 hours	AT5G05410_DREB2A_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925487	AT3G26790	Chr3	9856487	9856688	MYB98: MYB family	protein:MYB98; gene id:AT4G18770; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB98_col_a	TF	DAP-seq
GSM1925428	AT3G26790	Chr3	9856509	9856710	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925427	AT3G26790	Chr3	9856510	9856711	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM2287868	AT3G26790	Chr3	9856548	9858049	WRKY33	WRKY33-HA; 1 uM flg22 for 0 h	W33HA_0h_2 (ChIP-Seq)	TF	ChIP-seq
GSM1925195	AT3G26790	Chr3	9856584	9856785	OBP3: C2C2dof family	protein:OBP3; gene id:AT3G55370; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-OBP3_col_a	TF	DAP-seq
GSM1925204	AT3G26790	Chr3	9856584	9856785	dof45: C2C2dof family	protein:DOF4.5; gene id:AT4G21080; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-dof45_col_a	TF	DAP-seq
GSM1925187	AT3G26790	Chr3	9856585	9856786	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925185	AT3G26790	Chr3	9856586	9856787	At4g38000: C2C2dof family	protein:At4g38000; gene id:AT4G38000; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At4g38000_col_a	TF	DAP-seq
GSM1925177	AT3G26790	Chr3	9856588	9856789	AT5G66940: C2C2dof family	protein:AT5G66940; gene id:AT5G66940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G66940_col_a	TF	DAP-seq
GSM1925186	AT3G26790	Chr3	9856588	9856789	At5g62940: C2C2dof family	protein:At5g62940; gene id:AT5G62940; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-At5g62940_col_a	TF	DAP-seq
GSM1925172	AT3G26790	Chr3	9856589	9856790	AT3G52440: C2C2dof family	protein:AT3G52440; gene id:AT3G52440; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT3G52440_colamp_a	TF	DAP-seq
GSM1925175	AT3G26790	Chr3	9856589	9856790	AT5G02460: C2C2dof family	protein:AT5G02460; gene id:AT5G02460; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT5G02460_col_a	TF	DAP-seq
GSM1925169	AT3G26790	Chr3	9856596	9856797	AT1G69570: C2C2dof family	protein:AT1G69570; gene id:AT1G69570; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT1G69570_col_a	TF	DAP-seq
GSM1925171	AT3G26790	Chr3	9856607	9856808	AT2G28810: C2C2dof family	protein:AT2G28810; gene id:AT2G28810; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-AT2G28810_col_a	TF	DAP-seq
GSM2130977	AT3G26790	Chr3	9856663	9859616	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925746	AT3G26790	Chr3	9856667	9856868	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM1925332	AT3G26790	Chr3	9856695	9856896	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925338	AT3G26790	Chr3	9856696	9856897	PHV: HB family	protein:PHV; gene id:AT1G30490; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-PHV_col_a	TF	DAP-seq
GSM1925359	AT3G26790	Chr3	9856699	9856900	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925326	AT3G26790	Chr3	9856700	9856901	ATHB15: HB family	protein:ATHB15; gene id:AT1G52150; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB15_col_a	TF	DAP-seq
GSM1925329	AT3G26790	Chr3	9856757	9856958	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_colamp_a	TF	DAP-seq
GSM1925330	AT3G26790	Chr3	9856757	9856958	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_col_a	TF	DAP-seq
GSM1925746	AT3G26790	Chr3	9856758	9856959	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM1925744	AT3G26790	Chr3	9856762	9856963	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_colamp_a	TF	DAP-seq
GSM1925315	AT3G26790	Chr3	9856856	9857057	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925165	AT3G26790	Chr3	9856874	9857075	CRC: C2C2YABBY family	protein:CRC; gene id:AT1G69180; protein family:C2C2YABBY; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2C2YABBY_tnt-CRC_col_a	TF	DAP-seq
GSM1925331	AT3G26790	Chr3	9856875	9857076	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925359	AT3G26790	Chr3	9856875	9857076	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925366	AT3G26790	Chr3	9856876	9857077	ATHB7: Homeobox family	protein:ATHB7; gene id:AT2G46680; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB7_col_a	TF	DAP-seq
GSM1925362	AT3G26790	Chr3	9856877	9857078	ATHB20: Homeobox family	protein:ATHB20; gene id:AT3G01220; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB20_colamp_a	TF	DAP-seq
GSM1925332	AT3G26790	Chr3	9856879	9857080	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925621	AT3G26790	Chr3	9856981	9857182	REM19: REM family	protein:REM19; gene id:AT1G49480; protein family:REM; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-REM_tnt-REM19_col_a	TF	DAP-seq
GSM1925005	AT3G26790	Chr3	9857065	9857266	AT5G60130: ABI3VP1 family	protein:AT5G60130; gene id:AT5G60130; protein family:ABI3VP1; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ABI3VP1_tnt-AT5G60130_col_a	TF	DAP-seq
GSM1925428	AT3G26790	Chr3	9857079	9857280	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_col_a	TF	DAP-seq
GSM1925427	AT3G26790	Chr3	9857101	9857302	MYB119: MYB family	protein:MYB119; gene id:AT5G58850; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB119_colamp_a	TF	DAP-seq
GSM1925403	AT3G26790	Chr3	9857115	9857316	AGL63: MADS family	protein:AGL63; gene id:AT1G31140; protein family:MADS; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MADS_tnt-AGL63_col_a	TF	DAP-seq
GSM1925755	AT3G26790	Chr3	9857234	9857435	bHLH122_col100_a: bHLH family	protein:bHLH122; gene id:AT1G51140; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bHLH_tnt-bHLH122_col100_a	TF	DAP-seq
GSM1925768	AT3G26790	Chr3	9857235	9857436	bHLH80: bHLH family	protein:bHLH80; gene id:AT1G35460; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-bHLH_tnt-bHLH80_col_a	TF	DAP-seq
GSM1925310	AT3G26790	Chr3	9857269	9857470	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_col_a	TF	DAP-seq
GSM1925254	AT3G26790	Chr3	9857355	9857556	STZ: C2H2 family	protein:STZ; gene id:AT1G27730; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-STZ_colamp_a	TF	DAP-seq
GSM1925577	AT3G26790	Chr3	9857454	9857655	ATAF1: NAC family	protein:ATAF1; gene id:AT1G01720; protein family:NAC; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-NAC_tnt-ATAF1_colamp_a	TF	DAP-seq
GSM1925187	AT3G26790	Chr3	9857484	9857685	CDF3: C2C2dof family	protein:CDF3; gene id:AT3G47500; protein family:C2C2dof; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2C2dof_tnt-CDF3_colamp_a	TF	DAP-seq
GSM1925741	AT3G26790	Chr3	9857688	9857889	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925744	AT3G26790	Chr3	9857690	9857891	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_colamp_a	TF	DAP-seq
GSM1925737	AT3G26790	Chr3	9857692	9857893	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_col_b	TF	DAP-seq
GSM1925740	AT3G26790	Chr3	9857692	9857893	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925500	AT3G26790	Chr3	9857746	9857947	AT5G61620: MYBrelated family	protein:AT5G61620; gene id:AT5G61620; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G61620_colamp_a	TF	DAP-seq
GSM1925498	AT3G26790	Chr3	9857747	9857948	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925502	AT3G26790	Chr3	9857747	9857948	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1925528	AT3G26790	Chr3	9857795	9857996	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_colamp_a	TF	DAP-seq
