Term	Gene	Chr	Start	End	Factor	Desc	Title	Class
GSM1925519	AT2G30470	Chr2	12986518	12986719	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM2130861	AT2G30470	Chr2	12986534	12988417	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep2	TF	ChIP-seq
GSM2130975	AT2G30470	Chr2	12986539	12988415	ABF3	10 uM abscisic acid for 4 hours	AT4G34000_ABF3_ABA_ChIP_rep1	TF	ChIP-seq
GSM2130867	AT2G30470	Chr2	12986543	12988152	ABF1	10 uM abscisic acid for 4 hours	AT1G49720_ABF1_ABA_ChIP_rep2	TF	ChIP-seq
GSM1282365	AT2G30470	Chr2	12986567	12988049	YFP	35S::YFP; 4 week-old plants	YFP	TF	ChIP-seq
GSM1925241	AT2G30470	Chr2	12986581	12986782	IDD4: C2H2 family	protein:IDD4; gene id:AT2G02080; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD4_col_a	TF	DAP-seq
GSM1925242	AT2G30470	Chr2	12986581	12986782	IDD5: C2H2 family	protein:IDD5; gene id:AT2G02070; protein family:C2H2; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-C2H2_tnt-IDD5_colamp_a	TF	DAP-seq
GSM1925529	AT2G30470	Chr2	12986600	12986801	RVE1: MYBrelated family	protein:RVE1; gene id:AT5G17300; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-RVE1_col_a	TF	DAP-seq
GSM2130863	AT2G30470	Chr2	12986603	12988301	NFYB2	10 uM abscisic acid for 4 hours	AT5G47640_NFYB2_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130951	AT2G30470	Chr2	12986604	12988305	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep3	TF	ChIP-seq
GSM2130940	AT2G30470	Chr2	12986607	12988448	MYB44	EtOH mock treatment for 4 hours	AT5G67300_MYB44_EtOH_ChIP_rep3	TF	ChIP-seq
GSM2130924	AT2G30470	Chr2	12986619	12988167	RD26	EtOH mock treatment for 4 hours	AT4G27410_RD26_EtOH_ChIP_rep1	TF	ChIP-seq
GSM1925680	AT2G30470	Chr2	12986625	12986826	GTL1: Trihelix family	protein:GTL1; gene id:AT1G33240; protein family:Trihelix; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Trihelix_tnt-GTL1_colamp_a	TF	DAP-seq
GSM1167539	AT2G30470	Chr2	12986628	12987813	KAN1	Columbia-0 with anti-FLAG antibody	KAN1-FLAG replicate 2	TF	ChIP-seq
GSM2130915	AT2G30470	Chr2	12986667	12988831	MYB3	10 uM abscisic acid for 4 hours	AT1G22640_MYB3_ABA_ChIP_rep3	TF	ChIP-seq
GSM1925522	AT2G30470	Chr2	12986672	12986873	At5g58900: MYBrelated family	protein:At5g58900; gene id:AT5G58900; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At5g58900_colamp_a	TF	DAP-seq
GSM1925505	AT2G30470	Chr2	12986673	12986874	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925506	AT2G30470	Chr2	12986673	12986874	At1g74840_col100_a: MYBrelated family	protein:At1g74840; gene id:AT1G74840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g74840_col100_a	TF	DAP-seq
GSM1925519	AT2G30470	Chr2	12986673	12986874	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925498	AT2G30470	Chr2	12986674	12986875	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_colamp_a	TF	DAP-seq
GSM1925499	AT2G30470	Chr2	12986674	12986875	AT5G56840: MYBrelated family	protein:AT5G56840; gene id:AT5G56840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-AT5G56840_col_a	TF	DAP-seq
GSM865709	AT2G30470	Chr2	12986689	12988051	PIF4	pPIF4::PIF4-myc transgenic etiolated seedlings	PIF4 ChIP-Seq	TF	ChIP-seq
GSM1925306	AT2G30470	Chr2	12986754	12986955	At2g01060: G2like family	protein:At2g01060; gene id:AT2G01060; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At2g01060_colamp_a	TF	DAP-seq
GSM1925473	AT2G30470	Chr2	12986784	12986985	MYB77: MYB family	protein:MYB77; gene id:AT3G50060; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB77_col_a	TF	DAP-seq
GSM2388452	AT2G30470	Chr2	12986797	12988268	H3K9ac	WT	Col_K9_rep2	EF	ChIP-seq
GSM2130978	AT2G30470	Chr2	12986859	12988378	ABF3	EtOH mock treatment for 4 hours	AT4G34000_ABF3_EtOH_ChIP_rep2	TF	ChIP-seq
GSM1925503	AT2G30470	Chr2	12986899	12987100	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_col_a	TF	DAP-seq
GSM1925746	AT2G30470	Chr2	12986899	12987100	AtHB32_col200_a: ZFHD family	protein:AtHB32; gene id:AT1G14687; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-AtHB32_col200_a	TF	DAP-seq
GSM1925310	AT2G30470	Chr2	12986917	12987118	At3g04030: G2like family	protein:At3g04030; gene id:AT3G04030; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g04030_col_a	TF	DAP-seq
GSM1925274	AT2G30470	Chr2	12986921	12987122	SOL1: CPP family	protein:SOL1; gene id:AT3G22760; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-SOL1_colamp_a	TF	DAP-seq
GSM2130949	AT2G30470	Chr2	12986924	12988387	HB6	10 uM abscisic acid for 4 hours	AT2G22430_HB6_ABA_ChIP_rep2	TF	ChIP-seq
GSM1925301	AT2G30470	Chr2	12986929	12987130	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_colamp_a	TF	DAP-seq
GSM1925302	AT2G30470	Chr2	12986929	12987130	AT5G45580: G2like family	protein:AT5G45580; gene id:AT5G45580; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT5G45580_col_a	TF	DAP-seq
GSM1925314	AT2G30470	Chr2	12986930	12987131	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_colamp_a	TF	DAP-seq
GSM1925297	AT2G30470	Chr2	12986931	12987132	AT2G40260: G2like family	protein:AT2G40260; gene id:AT2G40260; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-G2like_tnt-AT2G40260_colamp_a	TF	DAP-seq
GSM1925315	AT2G30470	Chr2	12986931	12987132	At3g24120: G2like family	protein:At3g24120; gene id:AT3G24120; protein family:G2like; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-G2like_tnt-At3g24120_col_a	TF	DAP-seq
GSM1925502	AT2G30470	Chr2	12986961	12987162	At1g19000: MYBrelated family	protein:At1g19000; gene id:AT1G19000; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g19000_colamp_a	TF	DAP-seq
GSM1925505	AT2G30470	Chr2	12986962	12987163	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_col_a	TF	DAP-seq
GSM1925506	AT2G30470	Chr2	12986962	12987163	At1g74840_col100_a: MYBrelated family	protein:At1g74840; gene id:AT1G74840; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g74840_col100_a	TF	DAP-seq
GSM1925519	AT2G30470	Chr2	12986962	12987163	At5g47390: MYBrelated family	protein:At5g47390; gene id:AT5G47390; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-MYBrelated_tnt-At5g47390_col_b	TF	DAP-seq
GSM1925504	AT2G30470	Chr2	12986964	12987165	At1g49010: MYBrelated family	protein:At1g49010; gene id:AT1G49010; protein family:MYBrelated; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYBrelated_tnt-At1g49010_colamp_a	TF	DAP-seq
GSM2367148	AT2G30470	Chr2	12986978	12988960	H2AK121ub	WT	Col-0 H2AK121ub 7DAG rep4	EF	ChIP-seq
GSM1925275	AT2G30470	Chr2	12987017	12987218	TCX2: CPP family	protein:TCX2; gene id:AT4G14770; protein family:CPP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-CPP_tnt-TCX2_colamp_a	TF	DAP-seq
GSM1925326	AT2G30470	Chr2	12987040	12987241	ATHB15: HB family	protein:ATHB15; gene id:AT1G52150; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB15_col_a	TF	DAP-seq
GSM1925740	AT2G30470	Chr2	12987040	12987241	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_colamp_a	TF	DAP-seq
GSM1925743	AT2G30470	Chr2	12987040	12987241	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM1925331	AT2G30470	Chr2	12987041	12987242	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_colamp_a	TF	DAP-seq
GSM1925369	AT2G30470	Chr2	12987041	12987242	HAT2: Homeobox_ecoli family	protein:HAT2; gene id:AT5G47370; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:GST; expression system:ecoli; dna source:col; replicate:v31; subset:motif	DAPSeq-Homeobox_ecoli-HAT2_col_v31	TF	DAP-seq
GSM1925370	AT2G30470	Chr2	12987041	12987242	HAT2: Homeobox family	protein:HAT2; gene id:AT5G47370; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-HAT2_colamp_a	TF	DAP-seq
GSM1925328	AT2G30470	Chr2	12987042	12987243	ATHB21: HB family	protein:ATHB21; gene id:AT2G18550; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB21_col_a	TF	DAP-seq
GSM1925333	AT2G30470	Chr2	12987042	12987243	ATHB53: HB family	protein:ATHB53; gene id:AT5G66700; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB53_colamp_a	TF	DAP-seq
GSM1925360	AT2G30470	Chr2	12987042	12987243	ATHB18: Homeobox family	protein:ATHB18; gene id:AT1G70920; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB18_colamp_a	TF	DAP-seq
GSM1925366	AT2G30470	Chr2	12987042	12987243	ATHB7: Homeobox family	protein:ATHB7; gene id:AT2G46680; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB7_col_a	TF	DAP-seq
GSM1925362	AT2G30470	Chr2	12987043	12987244	ATHB20: Homeobox family	protein:ATHB20; gene id:AT3G01220; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB20_colamp_a	TF	DAP-seq
GSM1925744	AT2G30470	Chr2	12987043	12987244	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_colamp_a	TF	DAP-seq
GSM1925338	AT2G30470	Chr2	12987044	12987245	PHV: HB family	protein:PHV; gene id:AT1G30490; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-PHV_col_a	TF	DAP-seq
GSM1925361	AT2G30470	Chr2	12987044	12987245	ATHB18: Homeobox family	protein:ATHB18; gene id:AT1G70920; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB18_col_a	TF	DAP-seq
GSM1925371	AT2G30470	Chr2	12987044	12987245	HAT22: Homeobox family	protein:HAT22; gene id:AT4G37790; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-HAT22_col_a	TF	DAP-seq
GSM1925441	AT2G30470	Chr2	12987045	12987246	MYB3R1: MYB family	protein:MYB3R1; gene id:AT4G32730; protein family:MYB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-MYB_tnt-MYB3R1_colamp_a	TF	DAP-seq
GSM1925742	AT2G30470	Chr2	12987045	12987246	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_colamp_a	TF	DAP-seq
GSM1925329	AT2G30470	Chr2	12987060	12987261	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_colamp_a	TF	DAP-seq
GSM1925330	AT2G30470	Chr2	12987060	12987261	ATHB40: HB family	protein:ATHB40; gene id:AT4G36740; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB40_col_a	TF	DAP-seq
GSM1925736	AT2G30470	Chr2	12987062	12987263	ATHB23: ZFHD family	protein:ATHB23; gene id:AT5G39760; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB23_colamp_a	TF	DAP-seq
GSM1925334	AT2G30470	Chr2	12987063	12987264	ATHB53: HB family	protein:ATHB53; gene id:AT5G66700; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB53_col_a	TF	DAP-seq
GSM1925741	AT2G30470	Chr2	12987063	12987264	ATHB25: ZFHD family	protein:ATHB25; gene id:AT5G65410; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB25_col_a	TF	DAP-seq
GSM1925327	AT2G30470	Chr2	12987064	12987265	ATHB21: HB family	protein:ATHB21; gene id:AT2G18550; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB21_colamp_a	TF	DAP-seq
GSM1925364	AT2G30470	Chr2	12987064	12987265	ATHB6: Homeobox family	protein:ATHB6; gene id:AT2G22430; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB6_colamp_a	TF	DAP-seq
GSM1925332	AT2G30470	Chr2	12987074	12987275	ATHB5: HB family	protein:ATHB5; gene id:AT5G65310; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB5_col_a	TF	DAP-seq
GSM1925336	AT2G30470	Chr2	12987077	12987278	LMI1: HB family	protein:LMI1; gene id:AT5G03790; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-HB_tnt-LMI1_colamp_a	TF	DAP-seq
GSM1925359	AT2G30470	Chr2	12987078	12987279	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_col_a	TF	DAP-seq
GSM1925358	AT2G30470	Chr2	12987079	12987280	ATHB13: Homeobox family	protein:ATHB13; gene id:AT1G69780; protein family:Homeobox; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-Homeobox_tnt-ATHB13_colamp_a	TF	DAP-seq
GSM1925326	AT2G30470	Chr2	12987080	12987281	ATHB15: HB family	protein:ATHB15; gene id:AT1G52150; protein family:HB; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-HB_tnt-ATHB15_col_a	TF	DAP-seq
GSM1925743	AT2G30470	Chr2	12987112	12987313	ATHB33: ZFHD family	protein:ATHB33; gene id:AT1G75240; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB33_col_a	TF	DAP-seq
GSM1925745	AT2G30470	Chr2	12987118	12987319	ATHB34: ZFHD family	protein:ATHB34; gene id:AT3G28920; protein family:ZFHD; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-ZFHD_tnt-ATHB34_col_a	TF	DAP-seq
GSM1925749	AT2G30470	Chr2	12987176	12987377	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM1925130	AT2G30470	Chr2	12987186	12987387	RAP26: AP2EREBP family	protein:RAP2.6; gene id:AT1G43160; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP26_col_a	TF	DAP-seq
GSM1925749	AT2G30470	Chr2	12987221	12987422	BIM2b: bHLH family	protein:BIM2; gene id:AT1G69010; protein family:bHLH; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:v3b; subset:motif	DAPSeq-bHLH_tnt-BIM2_col_v3b	TF	DAP-seq
GSM1925131	AT2G30470	Chr2	12987243	12987444	RRTF1: AP2EREBP family	protein:RRTF1; gene id:AT4G34410; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RRTF1_colamp_a	TF	DAP-seq
GSM1925132	AT2G30470	Chr2	12987243	12987444	RRTF1: AP2EREBP family	protein:RRTF1; gene id:AT4G34410; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RRTF1_col_a	TF	DAP-seq
GSM1925011	AT2G30470	Chr2	12987244	12987445	ABR1: AP2EREBP family	protein:ABR1; gene id:AT5G64750; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ABR1_colamp_a	TF	DAP-seq
GSM1925128	AT2G30470	Chr2	12987244	12987445	RAP212: AP2EREBP family	protein:RAP212; gene id:AT1G53910; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP212_col_a	TF	DAP-seq
GSM1925040	AT2G30470	Chr2	12987245	12987446	At2g33710: AP2EREBP family	protein:At2g33710; gene id:AT2G33710; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-At2g33710_colamp_a	TF	DAP-seq
GSM1925091	AT2G30470	Chr2	12987245	12987446	ERF115: AP2EREBP family	protein:ERF115; gene id:AT5G07310; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF115_colamp_a	TF	DAP-seq
GSM1925106	AT2G30470	Chr2	12987245	12987446	ERF7: AP2EREBP family	protein:ERF7; gene id:AT3G20310; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF7_colamp_a	TF	DAP-seq
GSM1925110	AT2G30470	Chr2	12987245	12987446	ERF8: AP2EREBP family	protein:ERF8; gene id:AT1G53170; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF8_colamp_a	TF	DAP-seq
GSM1925129	AT2G30470	Chr2	12987245	12987446	RAP26: AP2EREBP family	protein:RAP2.6; gene id:AT1G43160; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-RAP26_colamp_a	TF	DAP-seq
GSM1925090	AT2G30470	Chr2	12987246	12987447	ERF11: AP2EREBP family	protein:ERF11; gene id:AT1G28370; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:b; subset:motif	DAPSeq-AP2EREBP_tnt-ERF11_col_b	TF	DAP-seq
GSM1925101	AT2G30470	Chr2	12987246	12987447	ERF4: AP2EREBP family	protein:ERF4; gene id:AT3G15210; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:colamp; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF4_colamp_a	TF	DAP-seq
GSM1925107	AT2G30470	Chr2	12987246	12987447	ERF7: AP2EREBP family	protein:ERF7; gene id:AT3G20310; protein family:AP2EREBP; protein source:Arabidopsis thaliana; protein affinity tag:Halo; expression system:tnt; dna source:col; replicate:a; subset:motif	DAPSeq-AP2EREBP_tnt-ERF7_col_a	TF	DAP-seq
