PF19051	CL0139	GADPH_aa-bio_dh	GFO_IDH_MocA_C2	Oxidoreductase family, C-terminal alpha/beta domain
PF19052	NA	NA	BRINP	BMP/retinoic acid-inducible neural-specific protein
PF19053	NA	NA	EccD	EccD-like transmembrane domain
PF19054	NA	NA	DUF5753	Domain of unknown function (DUF5753)
PF19055	CL0181	ABC-2	ABC2_membrane_7	ABC-2 type transporter
PF19056	CL0186	Beta_propeller	WD40_2	WD40 repeated domain
PF19057	CL0266	PH	PH_19	PH domain
PF19058	NA	NA	DUF5754	Family of unknown function (DUF5754)
PF19059	NA	NA	DUF5755	Family of unknown function (DUF5755)
PF19060	NA	NA	DVNP	DVNP family
PF19061	NA	NA	DUF5757	Family of unknown function (DUF5757)
PF19062	NA	NA	DUF5758	Family of unknown function (DUF5758)
PF19063	NA	NA	DUF5759	Family of unknown function (DUF5759)
PF19064	NA	NA	DUF5760	Family of unknown function (DUF5760)
PF19065	NA	NA	DUF5761	Family of unknown function (DUF5761)
PF19066	NA	NA	DUF5762	Family of unknown function (DUF5762)
PF19067	NA	NA	DUF5763	Family of unknown function (DUF5763)
PF19068	NA	NA	DUF5764	Family of unknown function (DUF5764)
PF19069	NA	NA	DUF5765	Family of unknown function (DUF5765)
PF19070	NA	NA	DUF5766	Family of unknown function (DUF5766)
PF19071	NA	NA	DUF5767	Family of unknown function (DUF5767)
PF19072	NA	NA	DUF5768	Family of unknown function (DUF5768)
PF19073	NA	NA	DUF5769	Family of unknown function (DUF5769)
PF19074	NA	NA	DUF5770	Family of unknown function (DUF5770)
PF19075	NA	NA	DUF5771	Family of unknown function (DUF5771)
PF19076	CL0159	E-set	CshA_repeat	Surface adhesin CshA repetitive domain
PF19077	CL0159	E-set	Big_13	Bacterial Ig-like domain
PF19078	CL0159	E-set	Big_12	Bacterial Ig-like domain
PF19079	NA	NA	CFSR	Collagen-flanked surface repeat
PF19080	NA	NA	DUF5772	Family of unknown function (DUF5772)
PF19081	CL0011	Ig	Ig_7	Ig-like domain CHU_C associated
PF19082	NA	NA	DUF5773	Family of unknown function (DUF5773)
PF19083	NA	NA	DUF5774	Family of unknown function (DUF5774)
PF19084	NA	NA	DUF5775	Family of unknown function (DUF5775)
PF19085	CL0694	Choline_binding	Choline_bind_2	Choline-binding repeat
PF19086	CL0613	Terp_synthase	Terpene_syn_C_2	Terpene synthase family 2, C-terminal metal binding
PF19087	CL0010	SH3	DUF5776	Domain of unknown function (DUF5776)
PF19088	CL0260	NTP_transf	TUTase	TUTase nucleotidyltransferase domain
PF19089	CL0193	MBB	DUF5777	Membrane bound beta barrel domain (DUF5777)
PF19090	NA	NA	DUF5778	Family of unknown function (DUF5778)
PF19091	NA	NA	DUF5779	Family of unknown function (DUF5779)
PF19092	NA	NA	DUF5780	Family of unknown function (DUF5780)
PF19093	NA	NA	DUF5781	Family of unknown function (DUF5781)
PF19094	CL0706	EMC6	EMC6_arch	EMC6-arch
PF19095	NA	NA	DUF5783	Family of unknown function (DUF5783)
PF19096	NA	NA	DUF5784	Family of unknown function (DUF5784)
PF19097	NA	NA	Snu56_snRNP	Snu56-like U1 small nuclear ribonucleoprotein component
PF19098	NA	NA	DUF5785	Family of unknown function (DUF5785)
PF19099	NA	NA	DUF5786	Family of unknown function (DUF5786)
PF19100	NA	NA	DUF5787	Family of unknown function (DUF5787)
PF19101	NA	NA	DUF5788	Family of unknown function (DUF5788)
PF19102	NA	NA	DUF5789	Family of unknown function (DUF5789)
PF19103	NA	NA	DUF5790	Family of unknown function (DUF5790)
PF19104	NA	NA	DUF5791	Family of unknown function (DUF5791)
PF19105	NA	NA	DUF5792	Family of unknown function (DUF5792)
PF19106	NA	NA	DUF5793	Family of unknown function (DUF5793)
PF19107	NA	NA	DUF5794	Family of unknown function (DUF5794)
PF19108	NA	NA	DUF5795	Family of unknown function (DUF5795)
PF19109	NA	NA	DUF5796	Family of unknown function (DUF5796)
PF19110	NA	NA	DUF5797	Family of unknown function (DUF5797)
PF19111	NA	NA	DUF5798	Family of unknown function (DUF5798)
PF19112	CL0209	Bet_v_1_like	VanA_C	Vanillate O-demethylase oxygenase C-terminal domain
PF19113	NA	NA	DUF5799	Family of unknown function (DUF5799)
PF19114	NA	NA	EsV_1_7_cys	EsV-1-7 cysteine-rich motif
PF19115	NA	NA	DUF5800	Family of unknown function (DUF5800)
PF19116	NA	NA	DUF5801	Domain of unknown function (DUF5801)
PF19117	NA	NA	Mim2	Mitochondrial import 2
PF19118	NA	NA	DUF5802	Family of unknown function (DUF5802)
PF19119	NA	NA	DUF5803	Family of unknown function (DUF5803)
PF19120	NA	NA	DUF5804	Family of unknown function (DUF5804)
PF19121	CL0123	HTH	DUF5805	Family of unknown function (DUF5805)
PF19122	NA	NA	DUF5806	Family of unknown function (DUF5806)
PF19123	NA	NA	DUF5807	Family of unknown function (DUF5807)
PF19124	NA	NA	DUF5808	Family of unknown function (DUF5808)
PF19125	NA	NA	DUF5809	Family of unknown function (DUF5809)
PF19126	NA	NA	DUF5810	Family of unknown function (DUF5810)
PF19127	CL0694	Choline_binding	Choline_bind_3	Choline-binding repeat
PF19128	NA	NA	DUF5811	Family of unknown function (DUF5811)
PF19129	NA	NA	DUF5812	Family of unknown function (DUF5812)
PF19130	NA	NA	DUF5813	Family of unknown function (DUF5813)
PF19131	NA	NA	DUF5814	Family of unknown function (DUF5814)
PF19132	NA	NA	DUF5815	Family of unknown function (DUF5815)
PF19133	NA	NA	DUF5816	Family of unknown function (DUF5816)
PF19134	NA	NA	DUF5817	Domain of unknown function (DUF5817)
PF19135	NA	NA	DUF5818	Protein of unknown function (DUF5818)
PF19136	NA	NA	DUF5819	Family of unknown function (DUF5819)
PF19137	NA	NA	DUF5820	Family of unknown function (DUF5820)
PF19138	NA	NA	DUF5821	Family of unknown function (DUF5821)
PF19139	NA	NA	DUF5822	Family of unknown function (DUF5822)
PF19140	NA	NA	DUF5823	Family of unknown function (DUF5823)
PF19141	NA	NA	DUF5824	Family of unknown function (DUF5824)
PF19142	NA	NA	DUF5825	Family of unknown function (DUF5825)
PF19143	CL0193	MBB	Omp85_2	OMP85 superfamily
PF19144	NA	NA	DUF5826	Family of unknown function (DUF5826)
PF19145	NA	NA	DUF5827	Family of unknown function (DUF5827)
PF19146	NA	NA	DUF5828	Family of unknown function (DUF5828)
PF19147	NA	NA	DUF5829	Family of unknown function (DUF5829)
PF19148	NA	NA	DUF5830	Family of unknown function (DUF5830)
PF19149	NA	NA	DUF5831	Family of unknown function (DUF5831)
PF19150	NA	NA	DUF5832	Family of unknown function (DUF5832)
PF19151	NA	NA	Sublancin	Sublancin
PF19152	NA	NA	DUF5834	Family of unknown function (DUF5834)
PF19153	NA	NA	DUF5835	Family of unknown function (DUF5835)
PF19154	NA	NA	DUF5836	Family of unknown function (DUF5836)
PF19155	NA	NA	DUF5837	Family of unknown function (DUF5837)
PF19156	NA	NA	DUF5838	Family of unknown function (DUF5838)
PF19157	NA	NA	DUF5839	Family of unknown function (DUF5839)
PF19158	NA	NA	DUF5840	Family of unknown function (DUF5840)
PF19159	NA	NA	DUF5841	Family of unknown function (DUF5841)
PF19160	NA	NA	SPARK	SPARK 
PF19161	NA	NA	DUF5843	Family of unknown function (DUF5843)
PF19162	NA	NA	DUF5844	Family of unknown function (DUF5844)
PF19163	NA	NA	DUF5845	Family of unknown function (DUF5845)
PF19164	NA	NA	DUF5846	Family of unknown function (DUF5846)
PF19165	NA	NA	DUF5847	Family of unknown function (DUF5847)
PF19166	NA	NA	DUF5848	Family of unknown function (DUF5848)
PF19167	NA	NA	DUF5849	Family of unknown function (DUF5849)
PF19168	NA	NA	DUF5850	Family of unknown function (DUF5850)
PF19169	NA	NA	DUF5851	Family of unknown function (DUF5851)
PF19170	NA	NA	DUF5852	Family of unknown function (DUF5852)
PF19171	NA	NA	DUF5853	Family of unknown function (DUF5853)
PF19172	NA	NA	DUF5854	Family of unknown function (DUF5854)
PF19173	NA	NA	DUF5855	Family of unknown function (DUF5855)
PF19174	NA	NA	DUF5856	Family of unknown function (DUF5856)
PF19175	NA	NA	DUF5857	Family of unknown function (DUF5857)
PF19176	NA	NA	DUF5858	Family of unknown function (DUF5858)
PF19177	NA	NA	DUF5859	Family of unknown function (DUF5859)
PF19178	NA	NA	DUF5860	Family of unknown function (DUF5860)
PF19179	NA	NA	TTC3_DZIP3_dom	E3 ubiquitin-protein ligase TTC3/DZIP3 domain
PF19180	NA	NA	DUF5862	Family of unknown function (DUF5862)
PF19181	NA	NA	DUF5863	Family of unknown function (DUF5863)
PF19182	NA	NA	DUF5864	Family of unknown function (DUF5864)
PF19183	NA	NA	DUF5865	Family of unknown function (DUF5865)
PF19184	NA	NA	DUF5866	Family of unknown function (DUF5866)
PF19185	NA	NA	DUF5867	Family of unknown function (DUF5867)
PF19186	NA	NA	DUF5868	Family of unknown function (DUF5868)
PF19187	CL0123	HTH	HTH_PafC	PafC helix-turn-helix domain
PF19188	NA	NA	AGRB_N	Adhesion GPCR B N-terminal region
PF19189	CL0020	TPR	Mtf2	Mtf2 family
PF19190	CL0159	E-set	BACON_2	Viral BACON domain
PF19191	NA	NA	HEF_HK	HEF_HK domain
PF19192	CL0304	CheY	Response_reg_2	Response receiver domain
PF19193	CL0186	Beta_propeller	Tectonin	Tectonin domain
PF19194	NA	NA	DUF5869	Family of unknown function (DUF5869)
PF19195	NA	NA	DUF5870	Family of unknown function (DUF5870)
PF19196	NA	NA	DUF5871	Family of unknown function (DUF5871)
PF19197	NA	NA	DUF5872	Family of unknown function (DUF5872)
PF19198	NA	NA	RsaA_NTD	RsaA N-terminal domain
PF19199	CL0371	Inovirus-Coat	Phage_coatGP8	Phage major coat protein, Gp8
PF19200	NA	NA	MupG_N	6-phospho-N-acetylmuramidase, N-terminal
PF19201	NA	NA	DUF5873	Family of unknown function (DUF5873)
PF19202	NA	NA	DUF5874	Family of unknown function (DUF5874)
PF19203	NA	NA	DUF5875	Family of unknown function (DUF5875)
PF19204	NA	NA	DUF5876	Family of unknown function (DUF5876)
PF19205	NA	NA	DUF5877	Family of unknown function (DUF5877)
PF19206	NA	NA	DUF5878	Family of unknown function (DUF5878)
PF19207	NA	NA	DUF5879	Family of unknown function (DUF5879)
PF19208	NA	NA	DUF5880	Family of unknown function (DUF5880)
PF19209	NA	NA	CoV_S1_C	Coronavirus spike glycoprotein S1, C-terminal
PF19211	NA	NA	CoV_NSP2_N	Coronavirus replicase NSP2, N-terminal
PF19212	NA	NA	CoV_NSP2_C	Coronavirus replicase NSP2, C-terminal
PF19213	NA	NA	CoV_NSP6	Coronavirus replicase NSP6
PF19214	NA	NA	CoV_S2_C	Coronavirus spike glycoprotein S2, intravirion
PF19215	CL0695	EndoU	CoV_NSP15_C	Coronavirus replicase NSP15, uridylate-specific endoribonuclease
PF19216	NA	NA	CoV_NSP15_M	Coronavirus replicase NSP15, middle domain
PF19217	NA	NA	CoV_NSP4_N	Coronavirus replicase NSP4, N-terminal
PF19218	NA	NA	CoV_NSP3_C	Coronavirus replicase NSP3, C-terminal
PF19219	NA	NA	CoV_NSP15_N	Coronavirus replicase NSP15, N-terminal oligomerisation
PF19220	NA	NA	Crescentin	Crescentin protein
PF19221	NA	NA	MELT	MELT motif
PF19222	CL0696	Vmethyltransf	Noda_Vmethyltr	Nodavirus Vmethyltransferase
PF19223	CL0696	Vmethyltransf	Chropara_Vmeth	Chroparavirus methyltransferase
PF19224	NA	NA	pATOM36	pATOM36 family
PF19225	NA	NA	Spo16	Spo16 protein
PF19226	NA	NA	DisA	DisA glycoprotein
PF19227	NA	NA	Salyut	Salyut domain
PF19228	NA	NA	DUF5881	Family of unknown function (DUF5881)
PF19229	NA	NA	DUF5882	Family of unknown function (DUF5882)
PF19230	NA	NA	DUF5883	Family of unknown function (DUF5883)
PF19231	NA	NA	DUF5884	Family of unknown function (DUF5884)
PF19232	NA	NA	DUF5885	Family of unknown function (DUF5885)
PF19233	NA	NA	DUF5886	Family of unknown function (DUF5886)
PF19234	NA	NA	DUF5887	Family of unknown function (DUF5887)
PF19235	NA	NA	DUF5888	Family of unknown function (DUF5888)
PF19236	NA	NA	ADAMTS_CR_3	ADAMTS cysteine-rich domain
PF19237	NA	NA	DUF5889	Family of unknown function (DUF5889)
PF19238	CL0036	TIM_barrel	Radical_SAM_2	Radical SAM-like domain
PF19239	CL0418	GIY-YIG	GIY_YIG_domain	GIY-YIG domain-containing protein
PF19240	NA	NA	DUF5890	Family of unknown function (DUF5890)
PF19241	NA	NA	DUF5891	Family of unknown function (DUF5891)
PF19242	NA	NA	Zn_finger_prot	Putative zinc finger protein 
PF19243	NA	NA	DUF5892	Family of unknown function (DUF5892)
PF19244	NA	NA	Poly_A_pol_cat	Poly(A) polymerase catalytic subunit
PF19245	NA	NA	DUF5893	Family of unknown function (DUF5893)
PF19246	NA	NA	DUF5894	Family of unknown function (DUF5894)
PF19247	NA	NA	DUF5895	Family of unknown function (DUF5895)
PF19248	NA	NA	DUF5896	Family of unknown function (DUF5896)
PF19249	NA	NA	DUF5897	Family of unknown function (DUF5897)
PF19250	CL0016	PKinase	DUF5898	Family of unknown function (DUF5898)
PF19251	NA	NA	DUF5899	Family of unknown function (DUF5899)
PF19252	NA	NA	HIND	HIND motif
PF19253	NA	NA	DUF5900	Family of unknown function (DUF5900)
PF19254	NA	NA	DUF5901	Family of unknown function (DUF5901)
PF19255	NA	NA	DUF5902	Family of unknown function (DUF5902)
PF19256	NA	NA	LAIKA	LAIKA domain
PF19257	NA	NA	BURAN	BURAN domain
PF19258	NA	NA	KxYKxGKxW_sig	KxYKxGKxW signal peptide
PF19259	CL0523	GAG-polyprotein	Ty3_capsid	Ty3 transposon capsid-like protein
PF19260	NA	NA	DUF5903	Family of unknown function (DUF5903)
PF19261	NA	NA	DUF5904	Domain of unknown function (DUF5904)
PF19262	NA	NA	DUF5905	Family of unknown function (DUF5905)
PF19263	CL0023	P-loop_NTPase	DUF5906	Family of unknown function (DUF5906)
PF19264	NA	NA	DUF5907	Repeat of unknown function (DUF5907)
PF19265	NA	NA	DUF5908	Family of unknown function (DUF5908)
PF19266	NA	NA	CIS_tube	Contractile injection system tube protein
PF19267	NA	NA	CIS_spike_tip	Contractile injection system spike tip protein
PF19268	NA	NA	CIS_TMP	Contractile injection system tape measure protein
PF19269	NA	NA	Anticodon_2	Anticodon binding domain
PF19270	NA	NA	FBO_C	F-box only protein C-terminal region
PF19271	NA	NA	Nis1	Nis1 family
PF19272	NA	NA	ASMase_C	Acid sphingomyelin phosphodiesterase C-terminal region
PF19273	NA	NA	Exportin-5	Exportin-5 family
PF19274	NA	NA	PI4K_N	PI4-kinase N-terminal region
PF19275	NA	NA	HflX_C	HflX C-terminal domain
PF19276	NA	NA	HD_assoc_2	HD associated region
PF19277	NA	NA	GPAT_C	Glycerol-3-phosphate acyltransferase C-terminal region
PF19278	NA	NA	Hydant_A_C	Hydantoinase/oxoprolinase C-terminal domain
PF19279	CL0701	NAD_kinase_C	YegS_C	YegS C-terminal NAD kinase beta sandwich-like domain
PF19280	CL0701	NAD_kinase_C	CERK_C	Ceramide kinase C-terminal domain
PF19281	NA	NA	PHYHIP_C	Phytanoyl-CoA hydroxylase-interacting protein C-terminus
PF19282	NA	NA	Exportin-T	Exportin-T
PF19283	NA	NA	APEH_N	Acylamino-acid-releasing enzyme, N-terminal domain
PF19284	NA	NA	Arc_MA	Arc MA domain
PF19285	NA	NA	NmU-R2_C_term	Neuromedin-U receptor 2, C-terminal
PF19286	NA	NA	DUF5909	Domain of unknown function (DUF5909)
PF19287	NA	NA	DUF5910	Family of unknown function (DUF5910)
PF19288	NA	NA	CofH_C	CofH/MqnC C-terminal region
PF19289	NA	NA	PmbA_TldD_C	PmbA/TldA metallopeptidase C-terminal domain
PF19290	NA	NA	PmbA_TldD_M	PmbA/TldA metallopeptidase central domain
PF19291	NA	NA	TREH_N	Trehalase-like, N-terminal
PF19292	NA	NA	KPBB_C	Phosphorylase b kinase C-terminal domain
PF19293	NA	NA	CdaA_N	CdaA N-terminal transmembrane domain
PF19294	NA	NA	DACZ_N	Diadenylate cyclase, N-terminal
PF19295	NA	NA	SufBD_N	SufBD protein N-terminal region
PF19296	NA	NA	RelA_AH_RIS	RelA/SpoT, AH and RIS domains
PF19297	NA	NA	QcrA_N	QcrA subunit N-terminal region
PF19298	CL0209	Bet_v_1_like	KshA_C	3-Ketosteroid 9alpha-hydroxylase C-terminal domain
PF19299	NA	NA	DUF5914	Domain of unknown function (DUF5914)
PF19300	NA	NA	BPD_transp_1_N	Binding-prot-dependent transport system membrane comp, N-term
PF19301	CL0209	Bet_v_1_like	LigXa_C	LigXa C-terminal domain like
PF19302	NA	NA	DUF5915	Domain of unknown function (DUF5915)
PF19303	CL0258	DALR	Anticodon_3	Anticodon binding domain of methionyl tRNA ligase
PF19304	CL0697	SDH_beta	PGDH_inter	D-3-phosphoglycerate dehydrogenase intervening domain
PF19305	CL0697	SDH_beta	MmgE_PrpD_C	MmgE/PrpD C-terminal domain
PF19306	NA	NA	Lhr_WH	Helicase Lhr winged helix domain
PF19307	CL0373	Phage-coat	PCLP	Phage capsid-like protein
PF19308	CL0362	RAMPS-Cas5-like	CRISPR_Cas6_N	CRISPR Cas6 N-terminal domain
PF19309	NA	NA	Frem_N	Frem protein N-terminal domain
PF19310	NA	NA	TOP_N	Neurolysin/Thimet oligopeptidase, N-terminal domain
PF19311	NA	NA	KELAA	KELAA motif
PF19312	NA	NA	NtrY_N	NtrY N-terminal region
PF19313	CL0193	MBB	DUF5916	Domain of unknown function (DUF5916)
PF19314	NA	NA	DUF5917	Family of unknown function (DUF5917)
PF19315	CL0050	HotDog	MC_hydratase	Mesaconyl-CoA hydratase
PF19316	NA	NA	PIGO_PIGG	GPI ethanolamine phosphate transferase membrane region
PF19317	CL0148	Viral_Gag	Gag_p24_C	Gag protein p24 C-terminal domain
PF19318	NA	NA	DUF5918	Family of unknown function (DUF5918)
PF19319	NA	NA	DUF5919	Domain of unknown function (DUF5919)
PF19320	NA	NA	GlfT2_domain3	Galactofuranosyltransferase-2, domain 3
PF19321	NA	NA	KCTD18_C	BTB/POZ domain-containing protein KCTD18 C-terminus
PF19322	NA	NA	RKP_N	E3 ubiquitin-protein ligase RKP N-terminus
PF19323	NA	NA	KCTD4_C	BTB/POZ domain-containing protein KCTD4 C-terminus
PF19324	NA	NA	LETM2_N	LETM1 domain-containing protein LETM2 N-terminus
PF19325	NA	NA	RNF152_C	E3 ubiquitin-protein ligase RNF152 C-terminus
PF19326	CL0034	Amidohydrolase	AMP_deaminase	AMP deaminase
PF19327	CL0265	HIT	Ap4A_phos_N	Ap4A phosphorylase N-terminal domain
PF19328	NA	NA	DAP_DH_C	2,4-diaminopentanoate dehydrogenase C-terminal domain
PF19329	NA	NA	KCTD11_21_C	BTB/POZ domain-containing protein KCTD11/21 C-terminus
PF19330	NA	NA	DNER_C	Delta and Notch-like EGF-related receptor C-terminus
PF19331	NA	NA	MCCA_BT	Methylcrotonoyl-CoA carboxylase subunit alpha BT domain
PF19332	NA	NA	RNF180_C	E3 ubiquitin-protein ligase RNF180 C-terminus
PF19333	NA	NA	FAXC_N	Failed axon connections homolog N-terminus
PF19334	NA	NA	DUF5920	Domain of unknown function (DUF5920)
PF19335	CL0105	Hybrid	HMBD	Heavy metal binding domain
PF19336	NA	NA	DUF5921	Domain of unknown function (DUF5921)
PF19337	NA	NA	BAMBI_C	BMP and activin membrane-bound inhibitor homolog C-terminus
PF19338	NA	NA	NTF3_N	Neutrophin-3 N-terminus
PF19339	NA	NA	ANGEL2_N	Protein angel homolog 2 N-terminal
PF19340	NA	NA	GCP6_N	Gamma-tubulin complex component 6 N-terminus
PF19341	NA	NA	B3GALT2_N	Beta-1,3-galactosyltransferase 2 N-terminus
PF19342	NA	NA	MGP3_C	MGP3 C-terminal domain
PF19343	NA	NA	DUF5923	Family of unknown function (DUF5923)
PF19344	CL0174	TetR_C	TetR_C_32	Tetracyclin repressor-like, C-terminal domain
PF19345	CL0086	FAD_oxidored	MTHFR_2	Mycobacterial methylenetetrahydrofolate reductase
PF19346	NA	NA	DUF5924	Family of unknown function (DUF5924)
PF19347	NA	NA	DUF5925	Domain of unknown function (DUF5925)
PF19348	NA	NA	DUF5926	Family of unknown function (DUF5926)
PF19349	NA	NA	DUF5927	Family of unknown function (DUF5927)
PF19350	NA	NA	DUF5928	Family of unknown function (DUF5928)
PF19351	NA	NA	DUF5929	Domain of unknown function (DUF5929)
PF19352	CL0174	TetR_C	TetR_C_38	Tetracyclin repressor-like, C-terminal domain
PF19353	NA	NA	DUF5930	Family of unknown function (DUF5930)
PF19354	NA	NA	DUF5931	Family of unknown function (DUF5931)
PF19355	NA	NA	DUF5932	Family of unknown function (DUF5932)
PF19356	NA	NA	DUF5933	Domain of unknown function (DUF5933)
PF19357	NA	NA	DUF5934	Family of unknown function (DUF5934)
PF19358	NA	NA	DUF5935	Family of unknown function (DUF5935)
PF19359	NA	NA	DUF5936	Family of unknown function (DUF5936)
PF19360	NA	NA	TadB_TadC_N	TadB/TadC N-terminal domain
PF19361	NA	NA	DUF5937	Family of unknown function (DUF5937)
PF19362	NA	NA	DUF5938	Family of unknown function (DUF5938)
PF19363	NA	NA	DUF5939	Family of unknown function (DUF5939)
PF19364	NA	NA	DUF5940	Family of unknown function (DUF5940)
PF19365	NA	NA	DUF5941	Family of unknown function (DUF5941)
PF19366	NA	NA	DUF5942	Domain of unknown function (DUF5942)
PF19367	NA	NA	DUF5943	Domain of unknown function (DUF5943)
PF19368	CL0123	HTH	AraR_C	AraR C-terminal winged HTH domain
PF19369	NA	NA	DUF5944	Family of unknown function (DUF5944)
PF19370	NA	NA	DUF5945	Family of unknown function (DUF5945)
PF19371	NA	NA	DUF5946	Family of unknown function (DUF5946)
PF19372	NA	NA	DUF5947	Family of unknown function (DUF5947)
PF19373	NA	NA	DUF5948	Family of unknown function (DUF5948)
PF19374	NA	NA	DUF5949	Family of unknown function (DUF5949)
PF19375	NA	NA	DUF5950	Family of unknown function (DUF5950)
PF19376	NA	NA	DUF5951	Family of unknown function (DUF5951)
PF19377	NA	NA	DUF5952	Family of unknown function (DUF5952)
PF19378	NA	NA	DUF5953	Family of unknown function (DUF5953)
PF19379	NA	NA	DUF5954	Family of unknown function (DUF5954)
PF19380	NA	NA	DUF5955	Family of unknown function (DUF5955)
PF19381	NA	NA	DUF5956	Family of unknown function (DUF5956)
PF19382	NA	NA	DUF5957	Family of unknown function (DUF5957)
PF19383	NA	NA	DUF5958	Family of unknown function (DUF5958)
PF19384	NA	NA	DUF5959	Family of unknown function (DUF5959)
PF19385	NA	NA	DUF5960	Family of unknown function (DUF5960)
PF19386	NA	NA	DUF5961	Family of unknown function (DUF5961)
PF19387	NA	NA	DUF5962	Family of unknown function (DUF5962)
PF19388	NA	NA	DUF5963	Family of unknown function (DUF5963)
PF19389	NA	NA	DUF5964	Family of unknown function (DUF5964)
PF19390	NA	NA	DUF5965	Family of unknown function (DUF5965)
PF19391	NA	NA	DUF5966	Family of unknown function (DUF5966)
PF19392	NA	NA	DUF5967	Family of unknown function (DUF5967)
PF19393	NA	NA	DUF5968	Family of unknown function (DUF5968)
PF19394	NA	NA	DUF5969	Family of unknown function (DUF5969)
PF19395	NA	NA	DUF5970	Family of unknown function (DUF5970)
PF19396	NA	NA	DUF5971	Family of unknown function (DUF5971)
PF19397	NA	NA	DUF5972	Family of unknown function (DUF5972)
PF19398	NA	NA	DUF5973	Family of unknown function (DUF5973)
PF19399	NA	NA	DUF5974	Family of unknown function (DUF5974)
PF19400	NA	NA	DUF5975	Family of unknown function (DUF5975)
PF19401	NA	NA	DUF5976	Family of unknown function (DUF5976)
PF19402	NA	NA	RamS	Lanthionine-containing peptide SapB precursor RamS
PF19403	CL0287	Transthyretin	SpaA_2	Prealbumin-like fold domain
PF19404	NA	NA	DUF5977	Family of unknown function (DUF5977)
PF19405	NA	NA	DUF5978	Family of unknown function (DUF5978)
PF19406	CL0159	E-set	PKD_5	PKD-like domain
PF19407	CL0287	Transthyretin	DUF5979	Domain of unknown function (DUF5979)
PF19408	CL0159	E-set	PKD_6	PKD-like domain
PF19409	NA	NA	Thiopep_pre	Thiopeptide-type bacteriocin precursor
PF19410	NA	NA	DUF5980	Family of unknown function (DUF5980)
PF19411	NA	NA	Clink	Cell cycle link protein Clink
PF19412	NA	NA	DUF5982	Domain of unknown function (DUF5982)
PF19413	CL0193	MBB	YaiO	YaiO membrane beta barrel domain
PF19414	NA	NA	Astro_p19	Astrovirus p19 protein
PF19415	NA	NA	Astro_1A	Astrovirus transmembrane protein 1A
PF19416	NA	NA	Astro_VPg	Astrovirus VPg protein
PF19417	NA	NA	RnlA_toxin_N	RNase LS, bacterial toxin N-terminal
PF19418	NA	NA	DEPDC5_CTD	DEPDC5 protein C-terminal region
PF19419	NA	NA	DUF5983	Family of unknown function (DUF5983)
PF19420	CL0197	GME	DDAH_eukar	N,N dimethylarginine dimethylhydrolase, eukaryotic
PF19421	NA	NA	Fry_C	Furry protein C-terminal
PF19422	NA	NA	Ariadne	Ariadne domain
PF19423	NA	NA	E3_UBR4_N	E3 ubiquitin-protein ligase UBR4 N-terminal
PF19424	NA	NA	UNC80	Protein UNC80 central region
PF19425	NA	NA	Csd3_N2	Csd3 second domain
PF19426	NA	NA	MIER1_3_C	Mesoderm induction early response protein 1/3 C-terminal
PF19427	CL0020	TPR	Insc_C	Protein inscuteable C-terminal
PF19428	NA	NA	Sema4F_C	Semaphorin 4F C-terminal
PF19429	NA	NA	EVA_Class_A	Evasins Class A
PF19430	NA	NA	TBC1D23_C	TBC1 domain family member 23 C-terminal
PF19431	NA	NA	MEKK4_N	MEKK4 N-terminal
PF19432	NA	NA	RME-8_N	DNAJ protein RME-8 N-terminal
PF19433	CL0159	E-set	NDNF_C	Neuron-derived Neurotrophic Factor C-terminal
PF19434	NA	NA	OPA1_C	Dynamin-like GTPase OPA1 C-terminal
PF19435	NA	NA	IntS14_b-barrel	Integrator complex subunit 14, beta-barrel domain
PF19436	NA	NA	ACS_CODH_B_C	ACS/CODH beta subunit C-terminal
PF19437	NA	NA	VCIP135_N	VCIP135 N-terminal
PF19438	NA	NA	LIN9_C	LIN9 C-terminal
PF19439	NA	NA	CLEC16A_C	CLEC16A C-terminal
PF19440	CL0020	TPR	TTC7_N	Tetratricopeptide repeat protein 7 N-terminal
PF19441	NA	NA	ASTN_1_2_N	Astrotactin 1/2 N-terminal
PF19442	NA	NA	CRIM1_C	Cysteine-rich motor neuron 1 protein C-terminal
PF19443	NA	NA	DAHL	DAHL domain
PF19444	NA	NA	MTP_lip_bd	MTP large subunit, lipid-binding domain
PF19445	NA	NA	eIF3h_C	C-terminal region of eIF3h
PF19446	NA	NA	DUF5984	Family of unknown function (DUF5984)
PF19447	NA	NA	DUF5985	Family of unknown function (DUF5985)
PF19448	NA	NA	DUF5986	Family of unknown function (DUF5986)
PF19449	NA	NA	DUF5987	Family of unknown function (DUF5987)
PF19450	NA	NA	DUF5988	Family of unknown function (DUF5988)
PF19451	CL0184	DMT	DUF5989	Family of unknown function (DUF5989)
PF19452	NA	NA	DUF5990	Family of unknown function (DUF5990)
PF19453	NA	NA	DUF5991	Family of unknown function (DUF5991)
PF19454	NA	NA	DUF5992	Family of unknown function (DUF5992)
PF19455	NA	NA	DUF5993	Family of unknown function (DUF5993)
PF19456	NA	NA	MobI	MobI protein
PF19457	NA	NA	DUF5994	Family of unknown function (DUF5994)
PF19458	NA	NA	DUF5995	Family of unknown function (DUF5995)
PF19459	NA	NA	DUF5996	Family of unknown function (DUF5996)
PF19460	NA	NA	DUF5997	Family of unknown function (DUF5997)
PF19461	NA	NA	DUF5998	Family of unknown function (DUF5998)
